elevation_m,slope_deg,curvature,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,rainfall_flash_ratio,dist_to_river_km,river_density_km_sqkm,dist_to_road_km,topographic_wetness_index,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,flood_label,state,district
782.3,24.12,-2.095,2140.0,1812.2,160.8,0.08868299139642621,1.24,1.29,2.81,1.1328449895956583,0.451,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
2180.3,31.77,2.738,1789.4,1426.1,272.9,0.19122696377268586,4.01,0.79,0.85,0.3626290437671314,0.642,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
324.0,0.68,0.95,438.7,313.4,49.8,0.1583969465648855,3.61,0.31,0.13,3.5422443733275237,0.224,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
270.1,4.36,0.123,449.6,363.9,61.7,0.16908742121129078,11.75,0.99,6.6,2.6599997732123057,0.278,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
5.0,2.92,-0.58,709.8,509.9,65.2,0.1276179291446467,0.47,1.67,4.61,3.5467566069578926,0.514,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Gorakhpur
91.2,1.66,-0.156,1328.1,982.2,155.3,0.15795362082994305,5.23,1.81,2.23,4.188232748661852,0.669,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
3073.5,23.84,1.885,1776.0,1519.7,283.3,0.18629578483593082,0.92,0.66,1.27,0.5422648142034104,0.631,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Rudraprayag
505.2,0.73,-0.137,1324.5,1099.7,137.8,0.12519305896247843,2.09,0.58,3.16,3.977221116811224,0.462,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
573.5,1.16,0.167,900.2,675.7,72.1,0.10654647554307668,32.06,0.74,2.82,3.7253169286419308,0.418,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
1345.5,31.32,-2.688,1568.2,1312.3,265.4,0.20208634736922257,6.15,1.17,0.66,0.7357954173007779,0.653,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
837.7,15.02,0.347,2896.8,2537.9,463.7,0.18263815038008585,1.24,1.65,0.67,1.8751782648460462,0.363,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
340.5,0.56,0.151,1284.3,1022.3,144.8,0.1415029805531125,0.74,0.0,1.33,2.3254285239156367,0.891,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
293.8,19.62,-0.507,3304.0,2823.0,550.0,0.19475920679886685,4.78,1.39,5.34,1.4302606742083266,0.92,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
2199.4,17.38,0.053,1677.1,1279.6,200.8,0.15680149929720447,18.74,1.09,0.74,1.3355127464661887,0.664,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
788.5,26.0,3.963,1867.9,1607.7,285.3,0.17734816932927208,0.84,1.72,7.85,1.3168244986607378,0.758,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
31.0,1.71,-0.489,689.6,573.9,73.4,0.12767437815272223,5.18,1.72,6.88,4.110273123291288,0.455,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
174.7,4.06,0.452,1252.1,1035.6,131.3,0.1266640941539649,1.44,2.93,4.52,3.7539309166468366,0.64,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
449.6,5.0,-0.842,1342.5,1065.0,119.2,0.11181988742964354,3.49,0.64,1.35,2.1351409609319556,0.56,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
345.9,1.05,-0.937,952.0,682.8,90.0,0.13161743199766016,36.53,1.53,0.85,4.487904860014973,0.323,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
87.0,4.2,0.362,1400.7,1208.9,136.4,0.11273658980080999,1.83,2.32,2.35,3.49511658033911,0.452,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
137.9,3.63,-0.142,181.8,139.9,20.0,0.14194464158977999,6.4,0.17,1.94,1.4483217711546574,0.217,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
129.7,3.11,1.046,961.0,716.7,93.5,0.1302772746272816,4.31,1.99,0.42,3.649785532391477,0.3,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
318.4,4.47,0.271,504.7,435.4,44.0,0.1008249312557287,5.34,0.81,1.18,2.4544961472588165,0.753,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
237.9,2.43,0.111,1038.9,779.3,113.4,0.1453287197231834,1.02,2.1,0.79,3.9481932378118754,0.511,True,False,False,False,False,False,False,False,False,False,False,False,1,Bihar,Katihar
432.5,3.96,0.229,1037.4,861.1,171.9,0.19939682171441828,1.9,0.49,1.17,2.142756124343033,0.148,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
254.6,3.31,0.148,468.1,341.8,65.0,0.1896149358226371,1.73,0.51,0.03,2.3558691137350083,0.268,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
1749.8,18.37,-0.848,1449.7,1122.1,202.7,0.18048259282343515,9.87,0.37,5.66,0.3473739995600107,0.485,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
153.2,1.95,0.276,505.3,381.5,35.6,0.0930718954248366,15.06,0.64,1.9,3.0789062927150135,0.218,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
221.8,3.59,0.811,860.3,672.2,71.7,0.10650623885918004,2.84,0.64,8.4,2.467659823053324,0.105,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
376.1,2.62,0.12,776.9,565.7,49.8,0.08787718369507674,1.1,0.52,4.97,2.606319500781159,0.704,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1007.8,17.82,-0.297,2849.6,2234.8,387.8,0.17345021916092673,9.01,1.04,12.64,1.2659416328935362,0.517,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
496.3,1.74,0.609,1068.3,832.5,179.9,0.2158368326334733,8.62,0.37,4.02,2.7390117814642343,0.553,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
481.1,2.3,0.22,610.8,509.0,75.9,0.14882352941176472,13.72,0.13,1.17,1.7451045279398776,0.348,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
1365.0,15.96,-1.606,2454.4,2115.8,312.8,0.14777021919879063,6.41,1.37,3.02,1.6370608250601801,0.449,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
292.0,1.01,0.295,296.5,208.5,31.0,0.14797136038186157,6.83,0.32,3.31,3.1706724788954386,0.483,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Jaisalmer
1647.7,25.73,5.433,1988.1,1447.7,270.2,0.18651204528197693,7.57,0.4,2.68,0.03684546217516537,0.347,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
2307.5,35.71,3.172,1442.8,1215.5,137.9,0.1133579942457871,2.92,0.44,0.32,-0.2860662972868938,0.751,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
87.7,15.08,0.487,3311.9,2514.9,471.1,0.1872490957510235,0.28,1.03,0.72,1.4336039323203156,0.83,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
476.7,11.68,2.835,2263.9,1868.7,258.3,0.1381505054286784,9.19,2.26,3.41,2.4350224850388145,0.886,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
611.1,23.2,-1.953,2763.7,2195.2,474.8,0.21619160367908208,8.71,1.0,1.27,0.9425400984356186,0.573,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Wayanad
1814.8,21.87,0.826,888.3,735.4,160.6,0.21808799565453557,7.91,1.23,6.73,1.1980023494881322,0.404,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
201.3,0.22,0.37,485.3,398.6,73.7,0.18443443443443444,2.01,0.34,1.33,4.741369231089476,0.311,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
3492.7,59.41,1.741,1392.2,992.0,163.1,0.16424974823766364,3.97,0.66,3.85,-0.8001006806701081,0.599,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
2457.3,64.12,1.615,725.7,576.5,98.4,0.1703896103896104,26.96,0.0,1.51,-3.025897474377922,0.528,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
2144.4,32.39,1.142,1717.4,1208.1,112.5,0.09304441319990076,0.59,0.02,18.58,-1.6651477313523444,0.803,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Kullu
80.0,14.46,1.142,2561.3,2014.5,168.1,0.08340362193004217,3.16,1.07,5.5,1.512292223931778,0.818,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
271.0,1.42,0.296,443.2,363.5,79.1,0.21700960219478738,6.42,0.79,6.39,3.580831504300931,0.479,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
401.5,2.31,-0.09,1302.3,962.1,101.9,0.10580417402138927,35.78,0.38,0.02,2.4764682368278446,0.71,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
414.7,7.89,0.46,505.6,423.1,65.1,0.1535015326573921,1.39,0.41,6.51,1.3029371334750282,0.325,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
1942.2,32.47,-0.807,1479.7,1071.0,128.4,0.11977611940298508,3.85,0.28,2.57,-0.5155529592383874,0.552,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Kullu
914.8,15.12,-1.226,3986.1,2877.7,379.2,0.1317261263764894,2.19,1.89,0.42,1.9967451752756942,0.818,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
5.4,0.65,0.246,586.2,447.9,45.7,0.10180441078191135,0.62,1.92,2.28,5.182064490971407,0.517,False,False,False,False,False,False,False,False,False,True,False,False,1,Uttar Pradesh,Gorakhpur
57.4,4.24,0.185,1243.1,939.0,183.4,0.1951063829787234,0.31,1.19,1.29,2.856478147994415,0.67,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
1608.5,65.0,0.682,1535.7,1258.0,249.5,0.1981731532962669,1.93,0.0,0.11,-3.0654947450606564,0.595,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
595.8,2.26,-0.05,928.8,738.8,84.6,0.11435523114355231,6.78,0.63,7.25,2.9176325972457633,0.92,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
1036.1,43.07,1.242,4372.2,3685.9,465.5,0.12625783178279856,0.91,2.0,2.06,0.8093580733234,0.643,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
371.5,2.13,-0.352,1164.5,873.3,154.1,0.1762552899462427,10.74,0.54,0.3,2.8453570611556818,0.749,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
131.9,4.21,0.188,1094.6,919.3,141.4,0.15364555036401176,1.76,2.15,1.47,3.419892573026698,0.223,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
2283.1,29.99,1.079,1591.2,1219.0,113.1,0.09270491803278688,5.35,1.08,17.43,0.715223689966315,0.538,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
1000.9,17.96,-0.463,2490.1,1845.7,285.7,0.15470839876536524,1.62,1.44,1.89,1.5583373835829362,0.797,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Uttara Kannada
657.0,24.14,1.193,3555.9,3069.7,550.0,0.17911225453479665,2.35,1.26,3.01,1.1100903264751154,0.22,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
475.0,1.43,0.237,814.1,669.3,98.2,0.14650156646277787,3.11,0.58,1.06,3.304682372385183,0.311,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
884.2,21.44,0.107,2098.6,1818.2,228.4,0.12554969217238346,0.29,2.68,2.31,1.9571569664667388,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
1155.4,14.12,-1.671,2736.6,1979.9,169.9,0.0857690948558736,2.25,1.52,3.2,1.862524702495076,0.239,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
121.8,0.29,0.101,302.4,231.6,20.0,0.08598452278589853,14.18,0.0,3.65,2.983507688555668,0.12,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
267.2,36.36,2.776,3362.5,2855.0,548.6,0.19208683473389357,0.91,1.58,2.1,0.8250655445712332,0.67,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
2329.5,49.34,0.94,1130.5,828.0,162.7,0.1962605548854041,13.01,0.22,0.9,-1.2915116915587637,0.587,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
901.4,16.68,1.584,1568.2,1130.5,163.5,0.1444984533804684,1.92,0.95,0.93,1.2539839373918877,0.684,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
623.0,32.55,-1.114,2314.2,1666.3,156.8,0.09404426317999161,1.99,0.61,0.93,0.10646004549432148,0.232,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
435.6,2.02,0.011,1051.6,799.0,141.1,0.176375,2.92,0.37,0.71,2.5896924288381644,0.11,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
458.7,14.34,-0.485,1320.1,1135.8,176.7,0.15543631245601688,8.39,0.3,2.0,0.4476926712943174,0.381,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
217.4,2.17,0.553,435.1,379.5,59.3,0.15584756898817345,1.75,1.42,1.04,3.6917318345951102,0.296,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
1085.3,22.37,0.191,3920.0,3282.2,474.9,0.1446454678362573,0.42,2.5,2.4,1.843317156815587,0.644,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
56.4,0.79,0.718,1357.9,1133.2,116.8,0.10298007406101216,0.19,1.79,1.05,4.92046275424497,0.331,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
508.0,9.36,0.818,1031.9,870.3,157.0,0.18019051991277402,3.06,0.61,2.87,1.4603397483306826,0.762,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
2846.7,24.05,1.135,1415.7,1182.9,195.1,0.16479432384491932,12.13,0.27,0.59,-0.18743177399071945,0.85,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Chamoli
878.8,28.64,-1.658,1891.7,1385.1,210.3,0.1517206550753914,1.73,2.54,0.25,1.5756886813550752,0.672,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
467.2,9.55,1.334,3105.0,2658.5,247.0,0.09287460048881369,0.05,2.01,14.99,2.529052630238863,0.826,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
2343.5,29.88,-1.692,1174.5,995.8,125.0,0.12540128410914927,0.53,0.99,2.71,0.6403265111682336,0.632,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Mandi
156.7,2.61,0.24,976.5,802.4,138.0,0.1717699775952203,0.69,2.12,7.31,3.885691909710589,0.334,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
382.6,7.18,0.157,872.3,704.2,93.6,0.1327283040272263,3.94,1.1,1.22,2.2539952866871906,0.107,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
591.9,0.1,0.145,1065.3,793.9,85.8,0.10793810542206567,38.54,0.59,0.29,5.979747361251903,0.329,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
3309.9,34.86,-0.506,1504.3,1186.0,149.1,0.12561078348778432,9.86,0.16,13.82,-0.9854899382393898,0.385,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Rudraprayag
2697.0,24.43,0.678,1161.1,896.1,152.3,0.1697692564931446,0.56,0.55,1.28,0.35832111453054505,0.411,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
1249.9,37.8,-0.271,3245.7,2367.6,296.5,0.12517943088744407,2.2,0.53,2.46,-0.20801961426441992,0.169,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
341.9,0.2,-0.073,604.8,439.8,75.7,0.17173321234119782,14.39,0.69,0.1,5.421938482376696,0.215,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
1132.6,47.74,0.036,1477.6,1111.3,203.4,0.18286433516137734,25.16,0.68,4.88,-0.3442515585076265,0.726,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
635.0,7.57,-0.347,1298.8,1120.2,216.0,0.19265073135925792,21.49,0.0,1.93,-0.28439370262557434,0.603,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
2565.3,21.73,1.115,1357.9,1091.8,172.8,0.1581259150805271,16.07,0.06,2.81,-0.9126716310324914,0.823,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
168.6,24.64,-2.701,1507.7,1093.3,160.5,0.14666910353650736,0.27,2.67,3.01,1.7982487410962325,0.707,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
119.4,1.1,0.022,1519.9,1115.2,90.3,0.08089948037986024,2.2,1.75,6.21,4.567979551399698,0.541,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
384.9,8.51,0.698,1410.5,1200.2,133.0,0.11072261072261072,3.5,0.85,6.31,1.8483001654943418,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1143.1,19.94,-1.887,2153.4,1526.9,173.7,0.11368545061849596,1.21,1.54,5.44,1.508641806415008,0.101,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
1019.1,22.18,-2.603,2065.6,1645.7,187.0,0.11356045424181696,1.84,1.89,4.73,1.5853943652082072,0.769,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
1184.2,15.89,0.584,1878.7,1554.6,301.3,0.1936873232193366,1.67,2.3,7.67,2.1318975905985247,0.427,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
399.0,2.45,0.181,992.5,727.9,122.4,0.1679242694471121,4.55,0.92,18.09,3.1713318189256436,0.615,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
405.2,2.38,0.307,923.4,688.7,133.7,0.19385239959402636,2.28,0.16,4.08,1.8334774394092446,0.139,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
1893.8,27.63,1.368,920.0,677.9,142.0,0.20916187951097365,13.45,0.26,2.71,-0.3743456036739159,0.484,False,False,False,False,False,False,False,False,False,True,False,False,0,Himachal Pradesh,Kullu
462.8,0.7,-0.081,658.1,541.0,49.5,0.09132841328413284,13.33,1.18,3.19,4.651712230999596,0.122,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
283.3,3.2,-0.181,2123.5,1795.6,147.9,0.08232216408772126,4.12,2.18,3.25,3.7082110799724686,0.83,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
1219.9,32.17,0.42,1344.3,1180.4,180.5,0.15278483155578126,1.8,0.76,0.4,0.31279698289645425,0.612,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
7.7,0.8,-0.578,1071.5,875.0,111.9,0.12773972602739728,0.93,2.11,3.78,5.064298043878825,0.35,False,False,False,False,False,False,False,False,False,False,False,True,1,Bihar,Supaul
1204.4,19.74,-0.332,1702.5,1286.0,150.6,0.11701631701631701,9.16,3.07,4.4,2.1786111869999996,0.5,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
406.9,7.28,1.092,870.2,667.8,57.9,0.08657296650717704,4.73,0.54,2.76,1.6114072240531978,0.577,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
572.5,1.6,0.306,1595.0,1253.5,193.6,0.1543244320446393,17.01,0.79,2.62,3.4614295320322968,0.551,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
2463.6,37.23,-0.59,1213.9,881.6,132.3,0.14989802855200546,2.54,0.33,0.53,-0.5693580884226965,0.809,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
479.7,4.17,-1.733,3382.3,2759.4,251.7,0.09118243732792349,6.73,1.82,5.93,3.2708682757902032,0.717,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
395.0,5.44,-0.894,475.0,362.1,77.0,0.21206279261911318,30.59,0.66,2.98,2.0769998130806773,0.291,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
198.3,1.75,0.407,326.2,259.8,46.4,0.17791411042944785,1.69,0.88,1.36,3.468097438465216,0.228,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
941.0,23.77,1.024,2545.8,2075.4,273.2,0.13157387786553648,5.01,1.77,2.92,1.4459484469073856,0.766,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
368.4,2.83,0.323,364.1,258.9,46.0,0.1769911504424779,2.02,0.05,3.57,1.1100165884390962,0.262,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
277.9,26.63,-4.149,2542.2,2202.2,429.6,0.19498910675381267,0.34,1.97,6.28,1.4178642650164746,0.781,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
91.2,4.26,-0.093,1513.1,1295.8,236.6,0.182449105490438,0.31,0.24,9.59,1.5183030711321202,0.709,True,False,False,False,False,False,False,False,False,False,False,False,1,Uttar Pradesh,Ballia
546.6,3.13,0.123,667.0,554.8,95.3,0.17146455559553797,3.61,1.16,4.68,3.1373102193748985,0.352,False,False,False,False,False,False,False,False,False,True,False,False,0,Tamil Nadu,Nilgiris
5.0,1.93,-0.121,876.8,643.2,81.9,0.1271344303011487,6.37,1.47,3.93,3.8414042581730303,0.352,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
5.0,0.4,-0.155,950.5,737.0,147.3,0.19959349593495937,1.75,3.1,0.93,6.127652260273496,0.368,True,False,False,False,False,False,False,False,False,False,False,False,1,West Bengal,Murshidabad
5.0,6.13,-0.06,696.3,538.5,65.8,0.12196478220574605,1.23,1.87,3.0,2.909240008052589,0.609,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
382.8,2.37,-0.186,811.7,576.7,109.0,0.18867924528301885,22.25,0.36,0.07,2.40823765739254,0.27,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
332.2,15.0,0.129,932.4,777.3,158.8,0.2040344340228704,4.74,0.96,4.12,1.3752268050487926,0.483,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
231.3,0.34,-0.382,867.8,722.2,66.4,0.0918141592920354,0.49,2.9,3.3,6.225637177059828,0.771,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
19.2,2.42,0.364,1291.5,1108.2,229.5,0.2069058781103498,0.56,1.5,1.35,3.633868152645424,0.367,False,False,False,False,False,False,False,False,False,False,True,False,1,West Bengal,Murshidabad
153.7,1.8,-0.067,1358.2,1102.7,220.0,0.19932952795143608,5.94,2.08,1.47,4.239436114342661,0.282,True,False,False,False,False,False,False,False,False,False,False,False,1,Bihar,Katihar
540.0,41.19,0.423,2047.9,1660.0,253.0,0.152317880794702,0.2,1.9,2.73,0.8265350660141411,0.836,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
1133.0,27.7,-0.674,2863.5,2323.9,195.3,0.08400361305862618,1.26,2.15,5.44,1.4552648759379159,0.11,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
496.4,0.98,0.331,1407.0,1137.0,120.2,0.10562390158172233,2.46,0.32,4.9,3.2008315798062132,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
168.2,2.48,0.209,889.8,698.2,91.0,0.13014874141876429,4.4,2.62,5.24,4.139975505696,0.799,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
239.7,0.24,-0.117,737.7,622.8,134.8,0.21609490221224756,2.31,3.1,3.17,6.6384882818082325,0.384,False,False,False,False,False,False,False,False,False,False,False,True,0,West Bengal,Murshidabad
1347.9,26.04,-0.897,1582.5,1379.4,159.2,0.11532889017676035,12.4,0.0,0.91,-1.5863680139322003,0.496,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
2017.9,18.14,-0.849,2012.1,1745.3,147.9,0.08469335165779077,3.97,0.74,1.85,0.9415375043812997,0.137,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
306.9,1.78,-0.343,344.7,295.2,57.2,0.19311276164753546,11.91,0.13,2.04,2.001615841596152,0.19,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
148.5,0.83,-0.127,260.6,182.8,22.5,0.12241566920565831,2.15,2.4,0.7,5.150777321367627,0.532,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
425.9,54.43,-0.636,2304.4,2024.7,392.7,0.1938589129683566,2.22,2.19,20.16,0.4932720803480461,0.263,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
51.5,2.79,-0.462,642.3,484.1,39.8,0.08204493918779632,0.78,1.47,2.99,3.4724701601545065,0.607,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Ballia
143.4,1.44,0.196,1091.6,922.1,140.7,0.15242118947026323,0.76,1.22,0.13,3.9610050054527397,0.77,False,False,False,False,False,False,False,False,False,False,False,True,0,Bihar,Supaul
2483.8,45.94,-0.994,951.8,734.6,126.2,0.1715606307775965,8.73,0.96,0.49,0.02545082878290689,0.423,False,False,False,False,False,False,False,False,False,True,False,False,0,Himachal Pradesh,Mandi
260.0,4.04,0.811,1189.8,1030.4,171.8,0.16656971107232887,3.07,1.9,12.75,3.3434702471028133,0.387,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
536.2,13.43,1.43,2135.4,1763.2,378.4,0.21448815327060422,1.74,2.13,4.74,2.2341849694187093,0.655,False,False,False,False,False,False,False,False,False,False,True,False,0,Maharashtra,Raigad
1194.2,46.56,-3.276,2689.6,2339.4,418.2,0.17868740386258758,0.31,1.58,2.86,0.4643125888684998,0.535,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
