elevation_m,slope_deg,south_facing_aspect_index,mean_temperature_c,annual_rainfall_mm,fuel_aridity_index,ndvi,dist_to_road_km,dist_to_river_km,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,wildfire_label,state,district
848.9,16.75,0.052335956242943966,26.5,3404.1,1.8679546816586283,0.247,0.7,1.2,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
859.8,12.07,-0.7890840848346907,21.6,3064.5,4.266076789382209,0.625,0.28,0.49,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
2489.8,26.92,0.9989705697907147,18.3,882.8,14.877594627594629,0.799,1.94,1.71,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
2935.1,14.51,-0.9092361090470683,14.4,1438.1,2.0971328262141604,0.224,1.07,0.2,False,False,False,False,False,False,False,False,False,True,False,False,0,Jammu & Kashmir,Doda
196.7,2.17,-0.74080459628675,32.5,380.7,25.42126066153526,0.376,1.33,0.38,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
333.9,1.72,-0.24192189559966779,25.0,1445.2,0.32358270774009834,0.02,2.18,17.2,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
877.2,13.11,0.41310442982454193,25.9,2528.2,1.2909595921162773,0.131,1.2,0.58,False,False,False,False,False,False,False,False,False,True,False,False,0,Arunachal Pradesh,Lower Subansiri
82.0,2.86,0.9135454576426009,29.4,1589.1,8.180687940323248,0.47,2.55,2.39,False,False,False,False,False,False,False,False,False,False,True,False,0,Uttar Pradesh,Ballia
16.2,2.02,0.5431744499506708,30.8,974.2,15.999255259728171,0.558,6.23,3.07,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
488.6,15.0,0.15126082024721937,25.8,1039.1,18.48195944166447,0.816,1.12,6.72,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
825.1,30.03,-0.06104853953485678,30.7,3157.4,8.14293608399337,0.864,13.92,2.92,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Wayanad
1894.9,42.84,-0.3023698907504444,20.5,1795.5,3.969137430757056,0.367,3.34,28.39,False,False,False,False,False,False,False,False,False,True,False,False,0,Himachal Pradesh,Kullu
412.2,2.7,0.27899110603922905,33.8,1452.8,13.256182380216384,0.609,1.65,8.43,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
5.0,6.8,0.6101451639012676,32.2,998.2,18.941176470588236,0.646,1.53,1.53,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
849.5,15.65,0.9583225744651332,23.7,2559.0,4.073298232418201,0.457,2.3,0.55,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
23.4,0.1,0.589196357353342,33.8,1034.2,17.04602362898959,0.572,5.17,0.3,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
128.9,2.38,-0.9973144772244581,30.5,822.7,15.833423647989592,0.479,13.78,1.88,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
92.6,9.17,-0.8348478632634064,28.5,770.7,26.18582749511887,0.8,7.08,0.49,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
1439.8,6.02,-0.22154849761946732,27.5,1635.6,8.445206268725514,0.533,0.66,0.82,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
221.8,3.36,0.19252196652590745,30.9,916.4,17.38961038961039,0.572,3.89,0.4,False,False,False,False,False,False,False,False,False,False,False,True,0,Bihar,Katihar
3062.6,46.04,-0.6819983600624984,14.1,573.8,14.627337488869099,0.699,2.15,25.58,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
412.8,3.72,0.12533323356430426,26.5,1113.6,19.23739288068556,0.881,4.43,8.03,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
97.3,16.12,-0.9916711623830905,26.9,3225.4,2.2973476874962406,0.284,2.34,3.23,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
1533.7,22.17,-0.83580736136827,24.6,1110.5,12.84361833952912,0.632,9.95,9.7,False,False,False,False,True,False,False,False,False,False,False,False,1,Uttarakhand,Chamoli
389.3,0.1,-0.9990482215818578,27.8,1346.5,16.335983408226753,0.85,0.03,3.62,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
484.1,1.28,-0.9970527522269202,29.4,1840.6,13.892507471915902,0.917,2.99,54.36,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
471.4,0.45,0.9832549075639546,27.0,1183.6,6.646930507946401,0.316,1.29,1.4,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
24.3,0.3,0.12013683883464678,36.2,1287.1,11.535145267104031,0.442,4.43,3.83,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
364.8,4.26,0.49545866843240755,27.1,2666.8,3.06574381957496,0.313,0.8,3.14,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
415.9,3.64,-0.999559860119384,26.6,752.2,19.570758038019243,0.627,4.02,0.7,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
545.9,2.93,-0.9106836608061771,33.8,1274.0,18.154585152838425,0.738,0.67,2.4,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
518.7,28.73,-0.9874138067509114,26.0,2085.1,5.128369411010938,0.431,5.22,4.06,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
145.9,1.35,0.8396198645344132,32.3,262.2,28.26918829376035,0.317,4.32,12.12,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
1409.9,13.34,-0.9335804264972017,22.2,1874.7,3.563781840279536,0.317,1.12,34.2,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
387.9,14.37,0.8729220772698097,26.8,449.0,12.496903460837887,0.256,2.14,6.73,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
408.0,6.14,0.06453230825295801,29.2,884.2,9.968705547652917,0.336,0.79,10.13,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
473.2,0.15,-0.4740882090471161,30.2,687.9,30.970427719253717,0.808,10.22,7.12,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
141.6,2.79,0.32226569523051113,34.8,326.2,27.924917878930078,0.342,3.32,6.64,True,False,False,False,False,False,False,False,False,False,False,False,1,Gujarat,Kutch
277.8,7.1,0.9970527522269202,27.0,1005.4,19.93124660756287,0.816,10.32,8.52,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
80.0,50.34,-0.81613759008016,28.4,3040.8,2.0797249108507385,0.23,1.23,1.1,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
82.8,1.41,-0.6691306063588582,33.3,1011.8,19.438478143550995,0.649,1.72,5.04,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Supaul
2455.8,18.94,-0.21132479645538843,19.3,1163.0,9.825732383214568,0.643,13.58,7.14,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
138.8,12.57,0.7986355100472928,29.1,1428.6,12.602512102577524,0.662,1.25,8.42,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
375.6,6.11,-0.15815806725448336,33.1,1021.2,24.385123082411695,0.826,3.39,14.58,False,False,False,False,False,False,False,True,False,False,False,False,1,Odisha,Koraput
163.7,7.73,0.9967788784562471,34.1,1294.2,12.889614115621862,0.527,4.37,1.61,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
68.7,1.2,0.5284383347223471,31.0,1453.9,9.27665872964798,0.465,5.69,0.63,False,True,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
272.5,12.27,0.6704266189587991,31.2,2592.7,10.659932409848851,0.92,8.03,0.07,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
368.7,4.27,-0.3007057995042731,27.7,862.3,9.124909072014963,0.317,2.42,29.05,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
1968.8,33.0,-0.7804304073383298,16.6,891.0,13.08234106962664,0.781,1.36,4.32,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
163.4,3.76,-0.8589598969306642,30.8,1054.8,17.923103567717355,0.672,3.12,0.12,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
1189.6,10.36,-0.5299192642332048,27.7,2826.2,2.3570842731187205,0.249,3.27,2.06,False,False,False,False,False,False,False,False,True,False,False,False,0,Meghalaya,East Khasi Hills
320.5,1.38,-0.7826081568524139,30.7,1311.5,15.290187743535242,0.703,2.89,1.89,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
1764.0,18.39,0.8161375900801601,25.2,1137.1,14.87026109449519,0.73,0.02,0.84,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
508.3,1.03,0.9598052919751868,29.0,1549.2,12.959616783895221,0.737,7.91,4.9,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
853.8,13.92,0.06453230825295779,28.9,3286.1,0.17069785298721243,0.02,0.5,0.81,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
1098.6,42.2,0.43051109680829525,27.1,3514.0,3.2019092418372996,0.427,13.13,0.32,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
193.4,3.03,-0.6293203910498373,32.7,467.6,11.695031712473575,0.203,4.17,19.38,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
2516.7,30.82,-0.34365969458561635,21.1,1165.5,10.570841564598974,0.634,5.73,11.82,False,False,False,False,True,False,False,False,False,False,False,False,1,Himachal Pradesh,Kullu
14.4,1.53,-0.12879559657756245,36.0,1330.7,16.28014258754456,0.647,6.44,3.2,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Gorakhpur
2187.9,23.26,0.5284383347223471,19.2,1505.1,3.2057815712416673,0.268,2.89,6.28,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
94.3,1.64,0.5504807400849956,32.7,725.4,31.57487278895082,0.797,2.89,0.62,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
335.9,37.81,-0.8017756442437541,33.1,2990.2,5.580577308912045,0.521,10.66,2.56,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
69.8,3.96,0.0941083133185145,30.4,1471.6,12.244336981420206,0.633,1.8,1.04,False,False,False,False,False,False,False,False,False,False,False,True,0,Bihar,Katihar
2693.4,52.41,0.9128341772330428,14.9,667.8,13.23495702005731,0.682,2.34,7.34,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
5.0,0.73,-0.965472630879225,33.7,1269.9,9.102124242645449,0.37,7.7,0.66,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
366.9,1.03,-0.08715574274765824,31.6,1438.9,13.080252128143478,0.637,3.32,8.45,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
410.5,1.75,-0.04187565372919918,30.1,1270.4,19.438485113835373,0.885,0.87,0.61,False,False,False,False,False,False,False,False,False,True,False,False,1,Chhattisgarh,Bastar
633.7,17.03,-0.8079898838980305,30.9,2285.8,11.358579931259953,0.877,2.13,6.64,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Idukki
248.5,33.3,0.9205048534524404,31.6,1753.0,13.04587155963303,0.765,1.43,1.05,False,False,False,False,False,False,False,True,False,False,False,False,1,Karnataka,Uttara Kannada
634.7,9.11,0.6547408137173398,29.9,2782.5,0.5082740676496097,0.049,3.01,0.56,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
742.7,11.83,-0.07497872682632763,28.8,2275.4,3.879767618085375,0.32,0.68,1.1,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
266.3,22.2,0.4539904997395468,30.2,2814.5,3.8753817121290104,0.374,3.56,2.31,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
1190.0,42.03,0.8251134982782952,21.9,2738.0,3.1484143763213526,0.408,5.58,1.31,False,False,False,True,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
688.3,18.52,-0.3123349185122325,28.2,2846.8,2.2680195466268493,0.237,4.08,0.49,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
506.9,26.54,0.18395135061272003,30.5,3065.6,8.864038412939095,0.92,0.28,2.21,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
1410.5,28.92,-0.8870108331782217,21.4,2907.4,6.283234687770167,0.883,5.98,2.19,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
224.8,0.1,0.06975647374412523,33.4,249.5,45.20228898426322,0.473,1.53,2.36,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Barmer
737.5,9.5,0.9142539552342637,25.4,2323.4,2.6202855492283565,0.25,4.83,1.82,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
1227.4,15.06,0.30901699437494745,24.3,2345.1,6.897141221217946,0.694,6.71,5.71,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
388.5,3.35,-0.9390942520947091,33.7,1194.8,3.175316651220266,0.122,1.67,14.4,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
1557.1,14.5,-0.9466492601156963,24.2,3093.6,4.955786573146293,0.654,6.86,0.67,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
1585.4,6.78,0.9795752495993441,22.3,2126.6,3.966046887631366,0.396,1.66,0.08,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
1080.3,14.81,0.13744454603714637,29.1,2761.9,3.141933680422097,0.309,0.56,3.82,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
3435.7,19.3,0.3123349185122326,8.9,887.7,5.595727447605548,0.621,0.85,8.07,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Kullu
5.0,12.01,0.04361938736533601,26.3,1012.5,9.077932584269663,0.384,2.25,0.36,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
328.0,0.98,-0.9225380894562464,32.2,1534.3,15.663586856758247,0.795,3.61,1.18,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
2554.7,21.45,0.9819587126964436,19.5,1769.4,4.683588317107093,0.449,2.16,10.63,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
296.2,9.04,-0.24022804247726323,28.2,2378.6,4.6647300895666906,0.41,6.72,3.23,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
518.9,1.61,-0.9907478404714436,29.5,1139.7,18.465757844639832,0.776,2.11,41.44,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
355.6,2.43,-0.4648420457246197,28.7,1884.7,9.370484204161837,0.648,3.12,6.2,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
194.7,2.13,-0.46792981426057284,27.6,1315.7,8.734053824962915,0.448,3.8,0.42,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
437.2,0.1,0.553391549243344,29.6,1792.9,10.539595329917057,0.674,10.2,10.5,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
233.6,0.77,0.7965299180241964,28.4,785.5,19.08300395256917,0.595,5.44,2.03,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
479.0,7.83,-0.8526401643540922,27.8,3340.1,1.9879654661201709,0.246,0.84,1.61,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Morigaon
155.6,0.38,0.9967788784562471,33.3,1194.6,13.375560018538545,0.52,0.82,2.97,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
80.0,21.88,-0.3189593092980703,29.6,2594.6,7.722407778520004,0.703,0.59,1.46,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
240.1,4.93,0.6293203910498375,29.1,257.3,9.77329974811083,0.12,3.71,1.71,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1786.4,17.78,-0.43993916985591514,21.3,664.4,7.161302982731554,0.257,1.72,11.33,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1029.6,14.32,-0.3403795502130502,24.0,2594.2,5.843664167470863,0.656,0.66,1.24,False,False,False,False,True,False,False,False,False,False,False,False,1,Kerala,Idukki
146.4,0.99,-0.16848937956500265,32.8,1553.5,8.767825824009675,0.442,2.06,5.73,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
1426.0,14.53,0.09410831331851384,27.0,4049.2,5.199315530704715,0.799,4.13,2.34,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
2267.1,8.54,0.9999984769132877,22.4,1872.7,3.485983677193693,0.307,3.64,4.32,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
97.9,0.17,-0.8526401643540922,29.5,1155.1,16.546888694127954,0.704,8.41,10.87,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
291.8,11.42,0.0854169231373671,29.9,1083.9,8.157530196807162,0.323,0.88,2.68,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
524.6,49.15,0.8598522715968736,33.2,3772.6,7.887207560811859,0.92,2.42,3.02,False,False,False,False,True,False,False,False,False,False,False,False,1,Kerala,Wayanad
119.3,2.8,0.6704266189587991,30.2,408.1,23.239913402873448,0.391,3.24,1.9,False,False,False,False,False,False,False,False,False,False,False,True,0,Bihar,Supaul
1326.6,11.55,-0.9929655081065369,27.5,2671.0,2.2627210393359802,0.228,12.89,2.21,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
877.1,36.57,-0.9751493543055632,29.1,2851.0,1.903185360894612,0.193,2.72,1.24,False,False,False,False,False,False,False,False,False,True,False,False,0,Arunachal Pradesh,Lower Subansiri
226.6,2.53,0.08193850863004076,27.8,1051.7,16.26916731787792,0.674,0.13,2.3,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
476.3,0.82,-0.9985366703262117,35.0,705.8,12.987093571605858,0.299,1.79,2.65,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
123.2,1.91,-0.9933727656003963,33.0,375.7,1.3874290519234813,0.02,2.05,16.39,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
82.0,6.83,-0.6170358751407489,28.8,617.1,17.992469669502164,0.448,0.45,1.19,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
92.9,3.46,0.998806137341434,27.6,1111.5,9.568303755674783,0.42,3.15,2.65,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
484.9,1.26,0.43523109937232773,34.3,844.4,6.101651842439645,0.168,4.54,5.42,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
173.1,0.1,0.10105629718294633,31.1,1100.7,13.80553010743733,0.533,0.69,0.23,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
641.5,9.12,-0.873772223035465,27.8,1844.3,11.395669392583448,0.797,0.11,2.59,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
673.2,21.63,-0.19765734037912613,25.0,2755.6,3.5106457487043006,0.401,1.59,0.34,False,False,False,True,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
375.1,2.39,0.8201518758737721,26.9,1173.0,16.989473684210527,0.804,8.78,4.48,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
873.1,23.23,-0.019197442399689964,26.0,1712.5,9.410206896551724,0.656,3.84,0.05,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
374.1,0.31,0.06279051952931375,28.3,1005.7,8.01112417473094,0.313,6.77,3.12,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
551.6,0.6,-0.779337964931474,28.8,1288.9,14.950536395708832,0.721,0.54,5.56,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
528.7,27.6,0.8754645270000178,26.7,2429.6,6.048031309297912,0.573,0.55,3.54,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
458.1,1.35,-0.9602936856769431,28.1,556.1,29.380582228318858,0.686,2.75,2.47,False,False,False,False,True,False,False,False,False,False,False,False,1,Chhattisgarh,Bastar
495.6,1.52,-0.1460830285624111,33.0,1250.6,4.129275877387827,0.169,3.21,0.45,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
5.0,6.62,0.8535507972753273,35.7,1659.3,10.00403569601546,0.493,29.26,1.39,False,True,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
659.6,13.72,-0.0801989243288592,32.7,2399.3,0.3140079222182211,0.024,0.44,3.21,False,False,False,True,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
3235.6,14.11,-0.5976251469755212,13.5,1512.5,5.366511627906977,0.641,4.94,0.51,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
32.5,2.65,-0.24868988716485485,26.9,1370.6,10.20685434516524,0.558,0.29,4.71,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
53.5,5.43,-0.8779829754279803,30.9,1228.7,6.162790697674417,0.265,3.61,0.24,False,False,False,False,False,False,False,False,False,False,False,True,0,Bihar,Katihar
549.4,14.43,-0.7454759996828618,29.7,2541.1,7.556851311953354,0.672,3.01,1.05,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
382.2,22.01,-0.5548444274479994,33.3,3422.5,2.0797728885734563,0.22,1.8,5.18,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
279.2,0.96,0.9121201161722731,26.4,575.5,8.832568467801629,0.226,0.73,11.89,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
1396.7,27.71,0.9698720152847469,23.8,3426.3,0.3509627655049201,0.052,4.56,2.51,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
475.5,15.21,-0.15815806725448336,27.9,2958.3,1.833665762024654,0.201,2.33,1.36,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
36.5,3.03,0.6768759696826606,30.7,1052.9,17.308526324919765,0.65,4.56,1.62,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
32.9,0.14,0.1270646086013506,32.3,1031.6,19.837840226228348,0.695,0.52,0.67,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
1032.4,9.84,0.9781476007338057,30.0,2821.5,1.3554680814650009,0.132,2.04,3.39,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
304.2,29.24,-0.7443115462311545,31.8,2836.0,2.8594005449591284,0.264,1.25,2.54,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
766.9,29.78,0.5090414157503712,26.5,3056.5,1.1333755742119436,0.135,3.65,0.2,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
553.9,2.49,0.1959461442425179,33.0,1497.6,13.075237856785177,0.633,7.67,10.54,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
489.3,0.14,-0.9999451693655121,25.0,1365.9,15.69001978306842,0.92,0.63,1.43,False,False,False,False,True,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
172.9,8.07,-0.040131792532559614,33.7,608.4,23.405420666290237,0.492,5.62,0.05,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
419.4,11.93,-0.6279630576493375,31.7,1623.2,13.631441504178271,0.741,0.05,3.75,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
485.9,3.17,-0.8319541221304826,29.4,1406.6,13.835523695738747,0.709,0.45,9.17,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
1647.5,65.0,-0.8925858184521254,22.7,1023.6,12.606621573513705,0.624,1.22,6.71,False,False,False,False,False,False,False,False,False,True,False,False,0,Himachal Pradesh,Kullu
59.9,2.65,-0.24699901272274286,32.7,501.7,14.890809373441916,0.274,5.75,8.53,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
365.7,8.27,-0.6832737736807993,29.0,713.2,10.520167240531233,0.295,3.63,1.98,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
493.7,6.06,-0.9857034690888536,28.4,2814.4,3.3424375514685702,0.343,4.54,1.59,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
676.0,4.63,0.9895257890689694,24.1,2836.9,2.8638700670775306,0.349,1.9,8.78,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
1638.4,65.0,0.4352310993723275,21.5,1715.4,8.07700782196761,0.682,1.38,2.23,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Chamoli
2029.4,36.88,-0.9957246981845821,20.1,979.8,7.687812557881088,0.413,10.07,1.55,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
623.3,7.23,0.9048270524660196,34.4,1562.8,15.06086119797931,0.728,3.61,6.66,False,False,False,False,False,False,False,False,False,False,True,False,0,Chhattisgarh,Bastar
5.0,3.49,-0.27899110603922894,32.3,491.6,24.077586206896548,0.441,0.31,4.51,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
542.2,1.08,-0.9999619230641713,27.4,1124.4,14.6577915713819,0.655,2.93,12.65,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
430.0,5.6,0.810041640445796,31.5,1406.1,18.614301839187306,0.89,2.73,1.2,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
812.6,23.81,0.8120835268918064,27.4,4057.3,4.099487648233228,0.622,4.1,2.91,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
404.9,12.76,0.8562670846003283,26.5,1299.7,12.211545331142387,0.645,0.58,9.2,False,False,False,False,False,False,False,True,False,False,False,False,1,Chhattisgarh,Bastar
1852.6,44.78,0.5948227867513414,23.9,1925.2,6.738544341299624,0.571,5.01,11.44,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
5.0,0.23,0.8972583696743285,32.4,1029.4,18.589693642642107,0.648,4.12,1.77,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
